Music Videos: id, id_artist, name, original name, type, published date, pak (y/n), views, likes, circle streaming score
900,5,"Again & Again","Again & Again",alternate,2009-04-26 00:00:00,n,11062106,31787,0
10159,5,"Again & Again","어게인 앤 어게인",duplicate,2009-04-27 00:00:00,n,727230,3448,0
21955,4180,"Starian","Starian",main,2009-04-28 00:00:00,n,387774,2325,0
30986,4439,"The More That I Love You","사랑할수록",main,2009-05-02 00:00:00,n,18969484,43940,0
8716,754,"Women\'s Generation","여성시대",main,2009-05-07 00:00:00,n,2741793,13463,0
35704,1194,"I Will Love You","널 사랑하겠어",main,2009-05-11 00:00:00,n,958367,4312,0
584,29,"Lollipop","롤리팝",main,2009-05-15 00:00:00,n,107948822,807237,0
11091,117,"Honey","하니",duplicate,2009-05-17 00:00:00,n,5130246,6664,0
8548,749,"Cooking? Cooking!","요리왕",duplicate,2009-05-18 00:00:00,n,3405418,15999,0
11178,185,"A Song Calling For You","널부르는 노래",duplicate,2009-05-18 00:00:00,n,1317886,7166,0
8571,57,"Map the Soul","Map the Soul",main,2009-05-19 00:00:00,n,936860,10990,0
8566,189,"Marry U","Marry U",duplicate,2009-05-21 00:00:00,n,714322,3528,0
37103,11,"Dream Girl","Dream Girl",main,2009-05-22 00:00:00,n,820081,1783,0
59632,1195,"Before sadness comes","슬퍼지려 하기전에",main,2009-05-23 00:00:00,n,19456439,27868,0
77047,67,"She Doesn\'t Know","여자는 몰라",main,2009-05-23 00:00:00,n,5668189,32797,0
1132,28,"My Heaven","My Heaven",main,2009-05-25 00:00:00,n,42451723,172180,0
3530,266,"School Anthem","학원별곡",main,2009-05-28 00:00:00,n,202618,887,0
303,189,"Sorry, Sorry","쏘리 쏘리",main,2009-06-08 00:00:00,n,166047528,1486108,0
307,189,"It\'s You","너라고",main,2009-06-08 00:00:00,n,48328324,321682,0
56629,172,"Bodyguard","보디가드",main,2009-06-08 00:00:00,n,583803,6492,0
315,189,"Sorry Sorry","Sorry Sorry",alternate,2009-06-08 00:00:00,n,24827594,130196,0
125,78,"Gee","지",main,2009-06-08 00:00:00,n,347164993,2722086,26
32188,189,"It\'s You","너라고",alternate,2009-06-08 00:00:00,n,2492757,29877,0
3018,78,"HaHaHa Song","하하하송",main,2009-06-08 00:00:00,n,6138108,27471,0
16883,172,"Juliette","Juliette",alternate,2009-06-10 00:00:00,n,4427648,34716,0
11169,185,"Everything","Everything",main,2009-06-14 00:00:00,n,73113,620,0
11185,185,"4Chance","4Chance",main,2009-06-14 00:00:00,n,621609,3787,0
7691,33,"Eat You Up","Eat You Up",duplicate,2009-06-17 00:00:00,n,4277276,36765,0
40310,595,"Goodbye My Lover","잘가요 내사랑",duplicate,2009-06-19 00:00:00,n,277311,2889,0
32187,189,"It\'s You","너라고",alternate,2009-06-19 00:00:00,n,6672376,59982,0
51797,6380,"Look","Look",main,2009-06-20 00:00:00,n,218495,410,0
10165,5,"I Hate You","I Hate You",alternate,2009-06-22 00:00:00,n,5634101,29767,0
10162,5,"I Hate You","니가 밉다",main,2009-06-28 00:00:00,n,2752457,14757,0
1131,28,"Garagara go!!","Garagara go!!",main,2009-06-30 00:00:00,n,58330479,188905,0
7432,207,"Doushite Kimi wo Suki ni Natte Shimattandarou?","Doushite Kimi wo Suki ni Natte Shimattandarou?",main,2009-07-05 00:00:00,n,34595553,0,0
7434,207,"Survivor","Survivor",main,2009-07-05 00:00:00,n,14082818,0,0
7435,207,"Stand by U","Stand by U",main,2009-07-05 00:00:00,n,19572913,0,0
7436,207,"Bolero","Bolero",main,2009-07-05 00:00:00,n,10954784,0,0
7437,207,"Tomorrow","Tomorrow",main,2009-07-05 00:00:00,n,8135794,0,0
7439,207,"Rising Sun","Rising Sun",main,2009-07-05 00:00:00,n,6638125,0,0
7440,207,"Forever Love","Forever Love",main,2009-07-05 00:00:00,n,9205600,0,0
7444,207,"Choosey Lover","Choosey Lover",main,2009-07-05 00:00:00,n,5689372,0,0
7445,207,"Lovin\' you","Lovin\' you",main,2009-07-05 00:00:00,n,6301008,0,0
7448,207,"Shine","Shine",main,2009-07-05 00:00:00,n,3509088,0,0
60480,944,"No.3","No.3",main,2009-07-05 00:00:00,n,151194,1009,0
7433,207,"Share The World","Share The World",main,2009-07-06 00:00:00,n,40754514,0,0
7441,207,"Somebody To Love","Somebody To Love",main,2009-07-06 00:00:00,n,4892675,0,0
7443,207,"Begin","Begin",main,2009-07-06 00:00:00,n,4883094,0,0
7447,207,"My Destiny","My Destiny",main,2009-07-06 00:00:00,n,4474751,0,0
7449,207,"Kiss The Baby Sky","Kiss The Baby Sky",main,2009-07-06 00:00:00,n,3286970,0,0
7450,207,"Beautiful you","Beautiful you",main,2009-07-06 00:00:00,n,3208130,0,0
7452,207,"Sky","Sky",main,2009-07-06 00:00:00,n,3015782,0,0
7453,207,"Step by Step","Step by Step",main,2009-07-06 00:00:00,n,3128625,0,0
7454,207,"Stay With Me Tonight","Stay With Me Tonight",main,2009-07-06 00:00:00,n,3108403,0,0
7461,207,"O-Jung.Bab.Hap","O-Jung.Bab.Hap",alternate,2009-07-06 00:00:00,n,5618068,0,0
7462,207,"Together","Together",main,2009-07-06 00:00:00,n,1218905,0,0
7463,207,"Miss You","Miss You",main,2009-07-06 00:00:00,n,2666894,0,0
60526,259,"I Still Believe","I Still Believe",main,2009-07-10 00:00:00,n,22473,340,0
15217,1208,"Nevermind","Nevermind",main,2009-07-11 00:00:00,n,164326,2331,0
5118,29,"Lollipop","롤리팝",duplicate,2009-07-14 00:00:00,n,3243416,10299,0
618,33,"Energetic","Energetic",main,2009-07-24 00:00:00,n,12137824,74372,0
53528,6569,"Love Again","Love Again",main,2009-07-26 00:00:00,n,213724,1269,0
424,219,"Nobody","노바디",main,2009-07-27 00:00:00,n,139948838,838120,0
13836,1513,"I Hate Myself","내가 싫다",main,2009-07-28 00:00:00,n,616981,3178,0
13838,1513,"Convenience Store","편의점",main,2009-07-28 00:00:00,n,877749,4455,0
13839,1513,"Uncensored Love Song","심의에 안 걸리는 사랑노래",main,2009-07-28 00:00:00,n,54538,321,0
13846,1513,"Isolated Ones, Left Foot Forward!","소외된 모두",main,2009-07-28 00:00:00,n,210723,1755,0
13848,1513,"8:45 Heaven","8:45 Heaven",duplicate,2009-07-28 00:00:00,n,860656,4017,0
53550,6569,"Beat in Love","Beat in Love",main,2009-07-28 00:00:00,n,34929,206,0
61647,7550,"High School Sensation","High School Sensation",main,2009-07-28 00:00:00,n,96284,649,0
13833,1513,"Monster","Monster",duplicate,2009-07-29 00:00:00,n,1066982,6111,0
11057,117,"Wanna","워너",main,2009-07-29 00:00:00,n,4401281,5320,0
61641,7550,"R.P.G. Shine","R.P.G. Shine",main,2009-07-31 00:00:00,n,1046609,14072,0
37099,4924,"Amoled","아몰레드",main,2009-08-03 00:00:00,n,2140923,7013,0
60013,7318,"Farewell","별",main,2009-08-06 00:00:00,n,124645,492,0
50298,6257,"It Hurts","아프죠",main,2009-08-06 00:00:00,n,49584,237,0
43487,5332,"Love Class","연애특강",duplicate,2009-08-06 00:00:00,n,52242,222,0
60676,2699,"Mad","매드",main,2009-08-09 00:00:00,n,954642,6054,0
59819,7276,"Hey!","Hey!",main,2009-08-13 00:00:00,n,269939,1336,0
56522,6569,"The World Of OZ","The World Of OZ",main,2009-08-13 00:00:00,n,337814,2315,0
5589,575,"Let\'s take a break","Let\'s take a break",main,2009-08-13 00:00:00,n,1651093,11725,0
37102,4924,"Amoled","아몰레드",alternate,2009-08-13 00:00:00,n,1005250,3487,0
21956,4186,"3!4!","3!4!",main,2009-08-14 00:00:00,n,849766,2710,0
1344,4,"Fire","Fire",alternate,2009-08-18 00:00:00,n,8996901,26577,0
883,68,"Heartbreaker","하트브레이커",main,2009-08-18 00:00:00,n,92232838,608470,290
903,4,"Fire","파이어",main,2009-08-18 00:00:00,n,55350542,265333,0
31151,4469,"Only Love","Only Love",duplicate,2009-08-25 00:00:00,n,402564,4847,0
1147,28,"La-la-la","라라라",duplicate,2009-08-26 00:00:00,n,9941301,101726,0
15370,28,"Forever With U","Forever With U",duplicate,2009-08-27 00:00:00,n,2804940,35788,0
1046,4,"I Don\'t Care","아이 돈 케어",main,2009-08-27 00:00:00,n,63637317,367081,10
291,199,"Only look at me","나만 바라봐",main,2009-08-27 00:00:00,n,23784829,183225,0
292,28,"Haru Haru","하루하루",duplicate,2009-08-27 00:00:00,n,33088473,210893,0
293,28,"Lies","거짓말",duplicate,2009-08-27 00:00:00,n,23593329,161821,0
294,28,"Last Farewell","마지막 인사",main,2009-08-27 00:00:00,n,39496547,210660,0
295,28,"Last Farewell","마지막 인사",duplicate,2009-08-27 00:00:00,n,14846330,116219,0
1321,199,"Prayer","기도",main,2009-08-27 00:00:00,n,3748078,29869,0
72509,1088,"Vari2ty","Vari2ty",main,2009-08-27 00:00:00,n,19185,147,0
1373,28,"Always","Always",main,2009-08-27 00:00:00,n,6442510,75509,0
1374,28,"Number 1","Number 1",duplicate,2009-08-27 00:00:00,n,5061755,49500,0
1375,28,"Garagara go!!","Garagara go!!",duplicate,2009-08-27 00:00:00,n,4049703,32561,0
1377,68,"This Love","This Love",duplicate,2009-08-27 00:00:00,n,4436393,47836,0
1378,170,"Strong Baby","Strong Baby",main,2009-08-27 00:00:00,n,4489059,75091,0
1136,28,"Goodbye Baby","Goodbye Baby",duplicate,2009-08-27 00:00:00,n,2317326,30155,0
1165,28,"We belong together","We belong together",duplicate,2009-08-27 00:00:00,n,2975720,30814,0
14506,189,"Happy Bubble","Happy Bubble",main,2009-08-27 00:00:00,n,94337,1024,0
1197,68,"Heartbreaker","하트브레이커",duplicate,2009-08-27 00:00:00,n,5980904,62611,0
9665,28,"Dirty Cash","Dirty Cash",duplicate,2009-08-27 00:00:00,n,2351826,41277,0
9671,199,"Ma Girl","Ma Girl",duplicate,2009-08-27 00:00:00,n,1852289,17282,0
9682,28,"A Fool of Tears","눈물뿐인 바보",duplicate,2009-08-27 00:00:00,n,3711009,51902,0
61648,7550,"Born To Rock","Born To Rock",main,2009-09-01 00:00:00,n,111717,650,0
224,65,"LA chA TA","라차타",main,2009-09-03 00:00:00,n,22656718,186092,0
18209,1439,"Heart Disease","심장병",main,2009-09-07 00:00:00,n,83926,261,0
19379,1538,"Hurt","아픔",main,2009-09-10 00:00:00,n,89799,504,0
308,191,"Super Girl","Super Girl",main,2009-09-14 00:00:00,n,43459961,200583,0
10672,4,"In The Club","In The Club",main,2009-09-17 00:00:00,n,5532761,13373,0
19385,1538,"To Me You Are","나에게 그댄",main,2009-09-17 00:00:00,n,52938,160,0
8568,57,"Wannabe","따라해",main,2009-09-18 00:00:00,n,1309087,10654,0
35676,185,"Distance","君とのキョリ",main,2009-09-20 00:00:00,n,648053,4152,0
21218,3310,"I Will","I Will",main,2009-09-21 00:00:00,n,308482,4113,0
21219,3310,"Y","Y",main,2009-09-21 00:00:00,n,120003,1773,0
21222,3310,"Timeless","Timeless",main,2009-09-21 00:00:00,n,1709853,20024,0
21223,3310,"Timeless","Timeless",alternate,2009-09-21 00:00:00,n,863403,13262,0
8527,748,"TTL (Time to Love)","TTL",duplicate,2009-09-22 00:00:00,n,13313915,44607,0
10450,874,"Confession","고백",main,2009-09-22 00:00:00,n,37514,512,0
10453,874,"Thanks God","Thanks God",main,2009-09-22 00:00:00,n,43848,715,0
10454,874,"Memories","사랑은 기억보다",main,2009-09-22 00:00:00,n,118304,1328,0
10455,874,"Propose","Propose",main,2009-09-22 00:00:00,n,235586,1570,0
10456,874,"Polaris","북극성",main,2009-09-22 00:00:00,n,293686,2873,0
21221,3310,"Lovers","연인이여",main,2009-09-22 00:00:00,n,130363,2126,0
2563,33,"Valenti","Valenti",main,2009-09-24 00:00:00,n,4571329,39962,0
2566,33,"No.1","넘버원",main,2009-09-24 00:00:00,n,10079154,125689,0
7697,33,"Waiting..","늘..",main,2009-09-24 00:00:00,n,918159,6956,0
7704,33,"Sara","사라",main,2009-09-24 00:00:00,n,623679,6470,0
3359,33,"ID; Peace B","ID; Peace B",main,2009-09-24 00:00:00,n,1151930,28184,0
7716,33,"My Sweetie","My Sweetie",main,2009-09-24 00:00:00,n,766002,6809,0
7725,33,"Destiny","기적",main,2009-09-24 00:00:00,n,387459,3647,0
29826,33,"Don\'t Start Now","Don\'t Start Now",main,2009-09-24 00:00:00,n,229508,2940,0
8701,37,"Abracadabra","Abracadabra",alternate,2009-09-24 00:00:00,n,5721441,21172,0
2564,33,"My Name","My Name",main,2009-09-25 00:00:00,n,2996785,35550,0
2568,33,"Milky Way","Milky Way",main,2009-09-25 00:00:00,n,2598754,43414,0
7690,33,"Atlantis Princess","아틀란티스 소녀",main,2009-09-25 00:00:00,n,6563221,62559,0
7456,207,"COLORS","COLORS",main,2009-09-25 00:00:00,n,5494475,31774,0
7713,33,"Shine We Are!","Shine We Are!",main,2009-09-25 00:00:00,n,600150,4498,0
7722,33,"My Prayer","기도",main,2009-09-25 00:00:00,n,454434,3868,0
32560,33,"Merry-Chri","메리-크리",main,2009-09-25 00:00:00,n,1790790,20376,0
3516,387,"Head Hurts","머리 아파",duplicate,2009-09-25 00:00:00,n,35729,214,0
7698,33,"Moto","Moto",main,2009-09-26 00:00:00,n,783569,7136,0
13845,1513,"Welcome to the World, Lil\' Homie","축하해",main,2009-09-27 00:00:00,n,169987,1265,0
53534,6569,"Tell Yourself","Tell Yourself",main,2009-09-28 00:00:00,n,557760,5339,0
15669,189,"Dancing Out","Dancing Out",duplicate,2009-09-28 00:00:00,n,833811,12815,0
60767,2996,"Yeah","Yeah",main,2009-09-28 00:00:00,n,47953,220,0
8554,189,"Miracle","미라클",duplicate,2009-09-28 00:00:00,n,3616052,72163,0
8555,189,"U","U",main,2009-09-28 00:00:00,n,15251046,185256,0
8560,189,"Happiness","행복",main,2009-09-28 00:00:00,n,14572249,242576,0
8561,189,"Don\'t Don","돈 돈",main,2009-09-28 00:00:00,n,7568692,94971,0
31120,4453,"Show Me Your Love","Show Me Your Love",main,2009-09-28 00:00:00,n,2600468,41397,0
14483,1146,"Rokkugo!!!","로꾸거!!!",main,2009-09-28 00:00:00,n,7958285,114049,0
19669,696,"The One I Love","한 사람만을",main,2009-09-28 00:00:00,n,1066900,20736,0
3570,189,"Twins","Twins",main,2009-09-28 00:00:00,n,5812305,85348,0
8547,749,"Cooking? Cooking!","요리왕",duplicate,2009-09-29 00:00:00,n,1599316,16007,0
8550,749,"Pajama Party","파자마파티",duplicate,2009-09-29 00:00:00,n,1301671,15933,0
8563,189,"Marry U","Marry U",main,2009-09-29 00:00:00,n,5814533,68597,0
884,68,"Breathe","Breathe",main,2009-09-29 00:00:00,n,17387820,142467,16
8569,189,"One Love","One Love",main,2009-09-29 00:00:00,n,628945,13029,0
14486,191,"Super Girl","Super Girl",main,2009-09-29 00:00:00,n,17973060,133394,0
14488,191,"Me","Me",main,2009-09-29 00:00:00,n,2156637,28819,0
14489,191,"U","U",main,2009-09-29 00:00:00,n,4600970,44386,0
3597,397,"Paradox","Paradox",main,2009-10-01 00:00:00,n,574712,9802,0
3600,397,"Scorpio","Scorpio",main,2009-10-01 00:00:00,n,449674,6110,0
73250,397,"Cold Rain","초우",main,2009-10-01 00:00:00,n,39710,391,0
75748,397,"Cold Rain","초우",duplicate,2009-10-01 00:00:00,n,21799,204,0
7709,33,"Bump Bump!","Bump Bump!",main,2009-10-02 00:00:00,n,5789886,20600,0
73251,397,"Embrace One\'s Soul","영혼을 감싸안아",main,2009-10-02 00:00:00,n,30444,358,0
18800,1477,"Boomerang","부메랑",main,2009-10-02 00:00:00,n,269509,3506,0
18801,1477,"Too Good","Too Good",main,2009-10-02 00:00:00,n,267854,4876,0
21202,775,"Agape","지애",main,2009-10-02 00:00:00,n,260614,7531,0
18802,1477,"My Everything","열정",main,2009-10-03 00:00:00,n,1093619,24670,0
18803,1477,"Dancer In The Rain","Dancer In The Rain",main,2009-10-03 00:00:00,n,631151,8392,0
7438,207,"Summer Dream","Summer Dream",main,2009-10-06 00:00:00,n,8339849,0,0
59068,1088,"Vari2ty","Vari2ty",duplicate,2009-10-06 00:00:00,n,728309,3040,0
18233,1439,"Dunk Shot","덩크슛",main,2009-10-07 00:00:00,n,236436,2406,0
15135,1182,"You! Me!","너! 나!",main,2009-10-09 00:00:00,n,42205,335,0
54929,78,"Motion","Motion",main,2009-10-11 00:00:00,n,50400,320,0
290,199,"Where U At","Where U At",main,2009-10-15 00:00:00,n,19961195,115899,0
1201,199,"Where U At","Where U At",duplicate,2009-10-15 00:00:00,n,8140915,39058,0
896,172,"Ring Ding Dong","링딩동",main,2009-10-16 00:00:00,n,187160647,1965276,32
21217,3310,"Moving On","Moving On",main,2009-10-19 00:00:00,n,317052,3128,0
15994,140,"Oh Yeah","Oh Yeah",duplicate,2009-10-21 00:00:00,n,2079008,24569,0
127,78,"Chocolate Love","초콜릿 러브",main,2009-10-21 00:00:00,n,15539450,101884,0
4858,65,"Chocolate Love","초콜릿 러브",main,2009-10-21 00:00:00,n,3410660,52571,0
1144,68,"Butterfly","Butterfly",main,2009-10-23 00:00:00,n,7473599,76141,0
1198,68,"Butterfly","Butterfly",duplicate,2009-10-23 00:00:00,n,3840419,66215,0
59053,259,"Rainism","레이니즘",duplicate,2009-10-26 00:00:00,n,2642970,57299,0
5168,140,"Oh Yeah","Oh Yeah",main,2009-10-28 00:00:00,n,5044259,37618,0
18203,1439,"Good Day 2","좋은날2",main,2009-10-30 00:00:00,n,114318,340,0
15169,185,"Love Like This","네게로",duplicate,2009-10-30 00:00:00,n,10081491,58497,0
78651,28,"Hallelujah","할렐루야",main,2009-11-03 00:00:00,n,847547,2976,0
879,28,"Koe wo Kikasete","Koe wo Kikasete",main,2009-11-03 00:00:00,n,80596758,316709,0
7714,33,"White Wishes","White Wishes",main,2009-11-04 00:00:00,n,9588947,32538,0
18210,1439,"Me, That I Want","내가 바라는 나",main,2009-11-04 00:00:00,n,103964,245,0
14487,191,"Blue Tomorrow","Blue Tomorrow",main,2009-11-06 00:00:00,n,4355886,40578,0
16044,210,"Man Man Ha Ni","만만하니",main,2009-11-06 00:00:00,n,2028151,23041,480
227,65,"Chu","츄",main,2009-11-06 00:00:00,n,20812368,166133,55
1143,68,"A boy","소년이여",main,2009-11-10 00:00:00,n,31385319,244413,0
49432,344,"Fool For Love","사랑치",duplicate,2009-11-11 00:00:00,n,104874,334,0
49436,344,"Fool For Love","사랑치",main,2009-11-11 00:00:00,n,93231,303,0
901,5,"Heartbeat","하트비트",main,2009-11-11 00:00:00,n,27186266,206730,0
1199,68,"A boy","A boy",alternate,2009-11-11 00:00:00,n,2691641,30883,0
50423,952,"Good Bye","Good Bye",main,2009-11-11 00:00:00,n,71912,198,8
49431,344,"Love Of Iris","Love Of Iris",main,2009-11-12 00:00:00,n,341893,1220,0
50420,1107,"Dreaming Dream","꿈을 꾸다",main,2009-11-12 00:00:00,n,653091,1483,270
1559,154,"You And I","유 앤 아이",duplicate,2009-11-13 00:00:00,n,5955963,55091,0
8526,199,"Wedding Dress","웨딩드레스",duplicate,2009-11-13 00:00:00,n,21317254,79696,0
74675,1198,"People Who Make Me Sorrow","나를 슬프게 하는 사람들",main,2009-11-15 00:00:00,n,167154,2074,0
49412,4352,"Up & Down","Up & Down",duplicate,2009-11-16 00:00:00,n,70390,511,0
1049,199,"Wedding Dress","웨딩드레스",main,2009-11-16 00:00:00,n,79856351,528378,0
289,199,"Wedding Dress","웨딩드레스",duplicate,2009-11-16 00:00:00,n,12613237,72489,0
71606,8287,"Wonder Woman","Wonder Woman",main,2009-11-18 00:00:00,n,9102,34,0
15164,207,"Mirotic","주문",duplicate,2009-11-19 00:00:00,n,169220,1116,0
3442,129,"10 minutes","텐 미닛",duplicate,2009-11-19 00:00:00,n,48543,235,0
7430,207,"My Little Princess","있잖아요...",main,2009-11-20 00:00:00,n,857770,10003,0
7419,207,"My Little Princess","My Little Princess",alternate,2009-11-20 00:00:00,n,1496752,16977,0
7426,207,"Drive","Drive",main,2009-11-23 00:00:00,n,943715,9267,0
1361,207,"Rising Sun","순수",main,2009-11-23 00:00:00,n,7547409,86241,0
2945,207,"Beautiful Life","Beautiful Life",main,2009-11-23 00:00:00,n,829756,8795,0
2961,207,"The Way U Are","The Way U Are",main,2009-11-23 00:00:00,n,1652449,16408,0
7418,207,"Tri-Angle","Tri-Angle",main,2009-11-23 00:00:00,n,2737269,40217,0
7421,207,"Tonight","Tonight",main,2009-11-23 00:00:00,n,1635311,19668,0
7422,207,"Hi Ya Ya Yeoreumnal","Hi Ya Ya 여름날",main,2009-11-23 00:00:00,n,1687588,19163,0
7423,207,"Magic Castle","마법의 성",main,2009-11-23 00:00:00,n,1465120,22342,0
7427,207,"I Believe","믿어요",main,2009-11-24 00:00:00,n,1099448,13244,0
7428,207,"You\'re My Miracle","세상에 단 하나뿐인 마음",main,2009-11-24 00:00:00,n,312095,3543,0
7429,207,"Always There...","약속했던 그 때에",main,2009-11-24 00:00:00,n,558630,7232,0
7431,207,"Fighting Spirit of Asia","동방의 투혼",main,2009-11-24 00:00:00,n,225309,3573,0
18464,207,"Free Your Mind","Free Your Mind",main,2009-11-24 00:00:00,n,234753,3158,0
1362,207,"Balloons","풍선",main,2009-11-24 00:00:00,n,11147287,125364,0
2937,207,"Wrong Number","Wrong Number",main,2009-11-24 00:00:00,n,6459688,56717,0
2942,207,"One","One",main,2009-11-24 00:00:00,n,1288601,11485,0
2943,207,"Holding Back The Tears","그리고",main,2009-11-24 00:00:00,n,903937,10999,0
2944,207,"O-Jung.Ban.Hap","정반합",main,2009-11-24 00:00:00,n,3674473,32639,0
7415,207,"Purple Line","Purple Line",main,2009-11-24 00:00:00,n,12141906,82052,0
7693,33,"I Did it For Love","I Did it For Love",duplicate,2009-11-25 00:00:00,n,1426727,9905,0
2941,207,"Are you a good girl?","악녀",main,2009-11-25 00:00:00,n,1338342,10717,0
911,207,"Mirotic","주문",main,2009-11-25 00:00:00,n,98872174,860665,0
43470,5332,"Hollow Christmas","홀로 크리스마스",duplicate,2009-11-25 00:00:00,n,12825,49,0
53555,6569,"PING","핑",main,2009-11-30 00:00:00,n,421935,2948,0
890,11,"Because of You","너 때문에",main,2009-11-30 00:00:00,n,9206754,27844,871
794,112,"No Love No More","No Love No More",main,2009-12-01 00:00:00,n,3355968,19803,293
34170,112,"No Love No More","No Love No More",duplicate,2009-12-02 00:00:00,n,606604,2645,0
